order_id,customer_id,order_placement_date,on_time,in_full,otif,customer_name
FMY519420402,789420,18-May-22,0,1,0,Lotus Mart
FMY521420402,789420,18-May-22,0,1,0,Lotus Mart
FMY520420201,789420,18-May-22,0,1,0,Lotus Mart
FMY520420601,789420,18-May-22,0,1,0,Lotus Mart
FMY519402502,789402,18-May-22,1,1,1,Propel Mart
FMY521402401,789402,18-May-22,1,1,1,Propel Mart
FMY519402101,789402,18-May-22,1,1,1,Propel Mart
FMY520402603,789402,18-May-22,1,1,1,Propel Mart
FMY520622103,789622,18-May-22,1,1,1,Expert Mart
FMY519221602,789221,18-May-22,1,1,1,Atlas Stores
FMY520221603,789221,18-May-22,1,1,1,Atlas Stores
FMY520721601,789721,18-May-22,1,1,1,Logic Stores
FMY520320301,789320,18-May-22,1,1,1,Chiptec Stores
FMY519320602,789320,18-May-22,1,1,1,Chiptec Stores
FMY520501503,789501,18-May-22,1,1,1,Viveks Stores
FMY519501503,789501,18-May-22,1,1,1,Viveks Stores
FMY521401301,789401,18-May-22,1,1,1,Propel Mart
FMY520401603,789401,18-May-22,1,1,1,Propel Mart
FMY520720402,789720,18-May-22,1,1,1,Logic Stores
FMY519720202,789720,18-May-22,1,1,1,Logic Stores
FMY521902603,789902,18-May-22,1,1,1,Elite Mart
FMY519902501,789902,18-May-22,1,1,1,Elite Mart
FMY521220603,789220,18-May-22,1,1,1,Atlas Stores
FMY521621402,789621,18-May-22,1,1,1,Expert Mart
FMY520621403,789621,18-May-22,1,1,1,Expert Mart
FMY519621301,789621,18-May-22,1,1,1,Expert Mart
FMY521101502,789101,18-May-22,1,1,1,Vijay Stores
FMY521101302,789101,18-May-22,1,1,1,Vijay Stores
FMY519101303,789101,18-May-22,1,1,1,Vijay Stores
FMY520321203,789321,18-May-22,1,1,1,Chiptec Stores
FMY521321302,789321,18-May-22,1,1,1,Chiptec Stores
FMY519102102,789102,18-May-22,1,1,1,Vijay Stores
FMY520301502,789301,18-May-22,1,1,1,Expression Stores
FMY521301301,789301,18-May-22,1,1,1,Expression Stores
FMY520201403,789201,18-May-22,1,1,1,Rel Fresh
FMY521420603,789420,18-May-22,1,1,1,Lotus Mart
FMY521121301,789121,18-May-22,1,1,1,Coolblue
FMY520522203,789522,18-May-22,1,1,1,Acclaimed Stores
FMY521522102,789522,18-May-22,1,1,1,Acclaimed Stores
FMY520522602,789522,18-May-22,1,1,1,Acclaimed Stores
FMY519422201,789422,18-May-22,1,1,1,Lotus Mart
FMY521422602,789422,18-May-22,1,1,1,Lotus Mart
FMY521422101,789422,18-May-22,1,1,1,Lotus Mart
FMY521521602,789521,18-May-22,1,1,1,Acclaimed Stores
FMY519521202,789521,18-May-22,1,1,1,Acclaimed Stores
FMY521421303,789421,18-May-22,1,1,1,Lotus Mart
FMY520103403,789103,18-May-22,1,1,1,Vijay Stores
FMY521103501,789103,18-May-22,1,1,1,Vijay Stores
FMY520903503,789903,18-May-22,1,1,1,Elite Mart
FMY519520101,789520,18-May-22,1,1,1,Acclaimed Stores
FMY519403302,789403,18-May-22,1,1,1,Propel Mart
FMY519202403,789202,18-May-22,1,1,1,Rel Fresh
FMY520202302,789202,18-May-22,1,1,1,Rel Fresh
FMY521303602,789303,18-May-22,1,1,1,Expression Stores
FMY519303501,789303,18-May-22,1,1,1,Expression Stores
FMY520303202,789303,18-May-22,1,1,1,Expression Stores
FMY520303103,789303,18-May-22,1,1,1,Expression Stores
FMY521703401,789703,18-May-22,1,1,1,Sorefoz Mart
FMY520603201,789603,18-May-22,1,1,1,Info Stores
FMY519603601,789603,18-May-22,1,1,1,Info Stores
FMY520603602,789603,18-May-22,1,1,1,Info Stores
FMY520103602,789103,19-May-22,1,0,0,Vijay Stores
FMY521103102,789103,19-May-22,1,0,0,Vijay Stores
FMY522103102,789103,19-May-22,1,0,0,Vijay Stores
FMY520903402,789903,19-May-22,1,0,0,Elite Mart
FMY522903502,789903,19-May-22,1,0,0,Elite Mart
FMY520903601,789903,19-May-22,1,0,0,Elite Mart
FMY521702403,789702,19-May-22,1,0,0,Sorefoz Mart
FMY522702603,789702,19-May-22,1,0,0,Sorefoz Mart
FMY520702401,789702,19-May-22,1,0,0,Sorefoz Mart
FMY522601502,789601,19-May-22,1,0,0,Info Stores
FMY520601303,789601,19-May-22,1,0,0,Info Stores
FMY522601503,789601,19-May-22,1,0,0,Info Stores
FMY520203601,789203,19-May-22,1,0,0,Rel Fresh
FMY522203301,789203,19-May-22,1,0,0,Rel Fresh
FMY520101601,789101,19-May-22,1,0,0,Vijay Stores
FMY522101502,789101,19-May-22,1,0,0,Vijay Stores
FMY520102602,789102,19-May-22,1,0,0,Vijay Stores
FMY522102602,789102,19-May-22,1,0,0,Vijay Stores
FMY520902603,789902,19-May-22,1,0,0,Elite Mart
FMY522902603,789902,19-May-22,1,0,0,Elite Mart
FMY520201402,789201,19-May-22,1,0,0,Rel Fresh
FMY520201301,789201,19-May-22,1,0,0,Rel Fresh
FMY521201501,789201,19-May-22,1,0,0,Rel Fresh
FMY520202502,789202,19-May-22,1,0,0,Rel Fresh
FMY521321603,789321,19-May-22,1,0,0,Chiptec Stores
FMY522402402,789402,19-May-22,1,0,0,Propel Mart
FMY521720602,789720,19-May-22,1,0,0,Logic Stores
FMY521720202,789720,19-May-22,1,0,0,Logic Stores
FMY520221601,789221,19-May-22,1,0,0,Atlas Stores
FMY522221502,789221,19-May-22,1,0,0,Atlas Stores
FMY521221403,789221,19-May-22,1,0,0,Atlas Stores
FMY521703601,789703,19-May-22,1,0,0,Sorefoz Mart
FMY520703603,789703,19-May-22,1,0,0,Sorefoz Mart
FMY520703202,789703,19-May-22,1,0,0,Sorefoz Mart
FMY521401502,789401,19-May-22,1,0,0,Propel Mart
FMY520622403,789622,19-May-22,1,0,0,Expert Mart
FMY521622602,789622,19-May-22,1,0,0,Expert Mart
FMY520320601,789320,19-May-22,1,0,0,Chiptec Stores
FMY521320602,789320,19-May-22,1,0,0,Chiptec Stores
FMY521122602,789122,19-May-22,1,0,0,Coolblue
FMY520122601,789122,19-May-22,1,0,0,Coolblue
FMY520122101,789122,19-May-22,1,0,0,Coolblue
FMY520220602,789220,19-May-22,1,0,0,Atlas Stores
FMY521220303,789220,19-May-22,1,0,0,Atlas Stores
FMY520520602,789520,19-May-22,1,0,0,Acclaimed Stores
FMY521520603,789520,19-May-22,1,0,0,Acclaimed Stores
FMY522603401,789603,19-May-22,1,0,0,Info Stores
FMY521403602,789403,19-May-22,1,0,0,Propel Mart
FMY522403502,789403,19-May-22,1,0,0,Propel Mart
FMY520403301,789403,19-May-22,1,0,0,Propel Mart
FMY520421502,789421,19-May-22,1,0,0,Lotus Mart
FMY522303502,789303,19-May-22,1,0,0,Expression Stores
FMY521121402,789121,19-May-22,1,0,0,Coolblue
FMY522422101,789422,19-May-22,1,0,0,Lotus Mart
FMY520303403,789303,19-May-22,0,0,0,Expression Stores
FMY522902301,789902,19-May-22,0,0,0,Elite Mart
FMY520902602,789902,19-May-22,0,0,0,Elite Mart
FMY521201302,789201,19-May-22,0,0,0,Rel Fresh
FMY522721103,789721,19-May-22,0,0,0,Logic Stores
FMY522102101,789102,19-May-22,0,0,0,Vijay Stores
FMY522720303,789720,19-May-22,0,0,0,Logic Stores
FMY521221102,789221,19-May-22,0,0,0,Atlas Stores
FMY520221503,789221,19-May-22,0,0,0,Atlas Stores
FMY520503203,789503,19-May-22,0,0,0,Viveks Stores
FMY520103401,789103,19-May-22,0,0,0,Vijay Stores
FMY522601302,789601,19-May-22,0,0,0,Info Stores
FMY522702103,789702,19-May-22,0,0,0,Sorefoz Mart
FMY521521502,789521,19-May-22,0,0,0,Acclaimed Stores
FMY520521602,789521,19-May-22,0,0,0,Acclaimed Stores
FMY521521103,789521,19-May-22,0,0,0,Acclaimed Stores
FMY521522602,789522,19-May-22,0,0,0,Acclaimed Stores
FMY522522602,789522,19-May-22,0,0,0,Acclaimed Stores
FMY521422302,789422,19-May-22,0,0,0,Lotus Mart
FMY521121603,789121,19-May-22,0,0,0,Coolblue
FMY522420403,789420,19-May-22,0,0,0,Lotus Mart
FMY521520102,789520,19-May-22,0,0,0,Acclaimed Stores
FMY522520403,789520,19-May-22,0,0,0,Acclaimed Stores
FMY522421403,789421,19-May-22,0,0,0,Lotus Mart
FMY521421601,789421,19-May-22,0,0,0,Lotus Mart
FMY522421601,789421,19-May-22,0,0,0,Lotus Mart
FMY520421501,789421,19-May-22,0,0,0,Lotus Mart
FMY520421603,789421,19-May-22,0,0,0,Lotus Mart
FMY522122403,789122,19-May-22,0,0,0,Coolblue
FMY520122602,789122,19-May-22,0,0,0,Coolblue
FMY522122601,789122,19-May-22,0,0,0,Coolblue
FMY520122302,789122,19-May-22,0,0,0,Coolblue
FMY521422402,789422,19-May-22,0,1,0,Lotus Mart
FMY522422502,789422,19-May-22,0,1,0,Lotus Mart
FMY520422603,789422,19-May-22,0,1,0,Lotus Mart
FMY522301601,789301,19-May-22,0,1,0,Expression Stores
FMY520102102,789102,19-May-22,0,1,0,Vijay Stores
FMY521122402,789122,19-May-22,0,1,0,Coolblue
FMY522303302,789303,19-May-22,0,1,0,Expression Stores
FMY520320603,789320,19-May-22,0,1,0,Chiptec Stores
FMY522320401,789320,19-May-22,0,1,0,Chiptec Stores
FMY520203103,789203,19-May-22,0,1,0,Rel Fresh
FMY521721402,789721,19-May-22,0,1,0,Logic Stores
FMY521520602,789520,19-May-22,0,1,0,Acclaimed Stores
FMY521520501,789520,19-May-22,0,1,0,Acclaimed Stores
FMY520622302,789622,19-May-22,0,1,0,Expert Mart
FMY520202201,789202,19-May-22,0,1,0,Rel Fresh
FMY521202501,789202,19-May-22,0,1,0,Rel Fresh
FMY522101601,789101,19-May-22,0,1,0,Vijay Stores
FMY522501201,789501,19-May-22,0,1,0,Viveks Stores
FMY522703303,789703,19-May-22,0,1,0,Sorefoz Mart
FMY520220503,789220,19-May-22,0,1,0,Atlas Stores
FMY521220201,789220,19-May-22,0,1,0,Atlas Stores
FMY522401503,789401,19-May-22,0,1,0,Propel Mart
FMY522402102,789402,19-May-22,0,1,0,Propel Mart
FMY522403402,789403,19-May-22,0,1,0,Propel Mart
FMY520601102,789601,19-May-22,0,1,0,Info Stores
FMY522601403,789601,19-May-22,0,1,0,Info Stores
FMY520601602,789601,19-May-22,0,1,0,Info Stores
FMY521601303,789601,19-May-22,0,1,0,Info Stores
FMY522103303,789103,19-May-22,0,1,0,Vijay Stores
FMY522522302,789522,19-May-22,0,1,0,Acclaimed Stores
FMY522521302,789521,19-May-22,0,1,0,Acclaimed Stores
FMY522121203,789121,19-May-22,0,1,0,Coolblue
FMY520121603,789121,19-May-22,0,1,0,Coolblue
FMY522121503,789121,19-May-22,0,1,0,Coolblue
FMY521121602,789121,19-May-22,0,1,0,Coolblue
FMY521121601,789121,19-May-22,0,1,0,Coolblue
FMY522121302,789121,19-May-22,0,1,0,Coolblue
FMY520420501,789420,19-May-22,0,1,0,Lotus Mart
FMY522420503,789420,19-May-22,0,1,0,Lotus Mart
FMY521420101,789420,19-May-22,0,1,0,Lotus Mart
FMY521402402,789402,19-May-22,1,1,1,Propel Mart
FMY520402503,789402,19-May-22,1,1,1,Propel Mart
FMY522622402,789622,19-May-22,1,1,1,Expert Mart
FMY522221102,789221,19-May-22,1,1,1,Atlas Stores
FMY520721401,789721,19-May-22,1,1,1,Logic Stores
FMY522721603,789721,19-May-22,1,1,1,Logic Stores
FMY522320303,789320,19-May-22,1,1,1,Chiptec Stores
FMY520503301,789503,19-May-22,1,1,1,Viveks Stores
FMY522503502,789503,19-May-22,1,1,1,Viveks Stores
FMY521503401,789503,19-May-22,1,1,1,Viveks Stores
FMY520501203,789501,19-May-22,1,1,1,Viveks Stores
FMY521501503,789501,19-May-22,1,1,1,Viveks Stores
FMY521501502,789501,19-May-22,1,1,1,Viveks Stores
FMY522501602,789501,19-May-22,1,1,1,Viveks Stores
FMY520501601,789501,19-May-22,1,1,1,Viveks Stores
FMY522401203,789401,19-May-22,1,1,1,Propel Mart
FMY520401503,789401,19-May-22,1,1,1,Propel Mart
FMY522720203,789720,19-May-22,1,1,1,Logic Stores
FMY520720403,789720,19-May-22,1,1,1,Logic Stores
FMY520720503,789720,19-May-22,1,1,1,Logic Stores
FMY521902303,789902,19-May-22,1,1,1,Elite Mart
FMY520621402,789621,19-May-22,1,1,1,Expert Mart
FMY522621402,789621,19-May-22,1,1,1,Expert Mart
FMY521621603,789621,19-May-22,1,1,1,Expert Mart
FMY521101102,789101,19-May-22,1,1,1,Vijay Stores
FMY521101202,789101,19-May-22,1,1,1,Vijay Stores
FMY520321602,789321,19-May-22,1,1,1,Chiptec Stores
FMY521203402,789203,19-May-22,1,1,1,Rel Fresh
FMY521203403,789203,19-May-22,1,1,1,Rel Fresh
FMY521102303,789102,19-May-22,1,1,1,Vijay Stores
FMY520301503,789301,19-May-22,1,1,1,Expression Stores
FMY521301403,789301,19-May-22,1,1,1,Expression Stores
FMY520301501,789301,19-May-22,1,1,1,Expression Stores
FMY522201602,789201,19-May-22,1,1,1,Rel Fresh
FMY522201301,789201,19-May-22,1,1,1,Rel Fresh
FMY521420203,789420,19-May-22,1,1,1,Lotus Mart
FMY520420502,789420,19-May-22,1,1,1,Lotus Mart
FMY522420502,789420,19-May-22,1,1,1,Lotus Mart
FMY521420401,789420,19-May-22,1,1,1,Lotus Mart
FMY520121503,789121,19-May-22,1,1,1,Coolblue
FMY520522601,789522,19-May-22,1,1,1,Acclaimed Stores
FMY521521501,789521,19-May-22,1,1,1,Acclaimed Stores
FMY521122503,789122,19-May-22,1,1,1,Coolblue
FMY521103402,789103,19-May-22,1,1,1,Vijay Stores
FMY521403102,789403,19-May-22,1,1,1,Propel Mart
FMY522202402,789202,19-May-22,1,1,1,Rel Fresh
FMY521202602,789202,19-May-22,1,1,1,Rel Fresh
FMY520303602,789303,19-May-22,1,1,1,Expression Stores
FMY521703203,789703,19-May-22,1,1,1,Sorefoz Mart
FMY522703601,789703,19-May-22,1,1,1,Sorefoz Mart
FMY520603402,789603,19-May-22,1,1,1,Info Stores
FMY521603503,789603,19-May-22,1,1,1,Info Stores
FMY523103502,789103,20-May-22,1,0,0,Vijay Stores
FMY522103603,789103,20-May-22,1,0,0,Vijay Stores
FMY521103602,789103,20-May-22,1,0,0,Vijay Stores
FMY523903601,789903,20-May-22,1,0,0,Elite Mart
FMY523903602,789903,20-May-22,1,0,0,Elite Mart
FMY522903603,789903,20-May-22,1,0,0,Elite Mart
FMY522702602,789702,20-May-22,1,0,0,Sorefoz Mart
FMY523702502,789702,20-May-22,1,0,0,Sorefoz Mart
FMY521601503,789601,20-May-22,1,0,0,Info Stores
FMY523601401,789601,20-May-22,1,0,0,Info Stores
FMY522301501,789301,20-May-22,1,0,0,Expression Stores
FMY523301503,789301,20-May-22,1,0,0,Expression Stores
FMY521301602,789301,20-May-22,1,0,0,Expression Stores
FMY522203601,789203,20-May-22,1,0,0,Rel Fresh
FMY521203601,789203,20-May-22,1,0,0,Rel Fresh
FMY521621503,789621,20-May-22,1,0,0,Expert Mart
FMY523621503,789621,20-May-22,1,0,0,Expert Mart
FMY523621202,789621,20-May-22,1,0,0,Expert Mart
FMY523101402,789101,20-May-22,1,0,0,Vijay Stores
FMY522102603,789102,20-May-22,1,0,0,Vijay Stores
FMY523102503,789102,20-May-22,1,0,0,Vijay Stores
FMY522102103,789102,20-May-22,1,0,0,Vijay Stores
FMY521902503,789902,20-May-22,1,0,0,Elite Mart
FMY522902601,789902,20-May-22,1,0,0,Elite Mart
FMY521201301,789201,20-May-22,1,0,0,Rel Fresh
FMY522201502,789201,20-May-22,1,0,0,Rel Fresh
FMY523202602,789202,20-May-22,1,0,0,Rel Fresh
FMY523321603,789321,20-May-22,1,0,0,Chiptec Stores
FMY522321501,789321,20-May-22,1,0,0,Chiptec Stores
FMY521402603,789402,20-May-22,1,0,0,Propel Mart
FMY523720402,789720,20-May-22,1,0,0,Logic Stores
FMY521720601,789720,20-May-22,1,0,0,Logic Stores
FMY521221502,789221,20-May-22,1,0,0,Atlas Stores
FMY523221602,789221,20-May-22,1,0,0,Atlas Stores
FMY523703202,789703,20-May-22,1,0,0,Sorefoz Mart
FMY521401602,789401,20-May-22,1,0,0,Propel Mart
FMY522401601,789401,20-May-22,1,0,0,Propel Mart
FMY523622601,789622,20-May-22,1,0,0,Expert Mart
FMY522622603,789622,20-May-22,1,0,0,Expert Mart
FMY521721303,789721,20-May-22,1,0,0,Logic Stores
FMY523721602,789721,20-May-22,1,0,0,Logic Stores
FMY521122501,789122,20-May-22,1,0,0,Coolblue
FMY523520601,789520,20-May-22,1,0,0,Acclaimed Stores
FMY521503603,789503,20-May-22,1,0,0,Viveks Stores
FMY521603501,789603,20-May-22,1,0,0,Info Stores
FMY522603201,789603,20-May-22,1,0,0,Info Stores
FMY523603602,789603,20-May-22,1,0,0,Info Stores
FMY522403601,789403,20-May-22,1,0,0,Propel Mart
FMY521421201,789421,20-May-22,1,0,0,Lotus Mart
FMY522421202,789421,20-May-22,1,0,0,Lotus Mart
FMY523303403,789303,20-May-22,1,0,0,Expression Stores
FMY521420601,789420,20-May-22,1,0,0,Lotus Mart
FMY522220203,789220,20-May-22,0,0,0,Atlas Stores
FMY521101201,789101,20-May-22,0,0,0,Vijay Stores
FMY521101602,789101,20-May-22,0,0,0,Vijay Stores
FMY523201303,789201,20-May-22,0,0,0,Rel Fresh
FMY521403501,789403,20-May-22,0,0,0,Propel Mart
FMY521321103,789321,20-May-22,0,0,0,Chiptec Stores
FMY521401401,789401,20-May-22,0,0,0,Propel Mart
FMY523503602,789503,20-May-22,0,0,0,Viveks Stores
FMY523103403,789103,20-May-22,0,0,0,Vijay Stores
FMY523103303,789103,20-May-22,0,0,0,Vijay Stores
FMY523601203,789601,20-May-22,0,0,0,Info Stores
FMY522601301,789601,20-May-22,0,0,0,Info Stores
FMY522521602,789521,20-May-22,0,0,0,Acclaimed Stores
FMY522422603,789422,20-May-22,0,0,0,Lotus Mart
FMY522422601,789422,20-May-22,0,0,0,Lotus Mart
FMY521422202,789422,20-May-22,0,0,0,Lotus Mart
FMY521520402,789520,20-May-22,0,0,0,Acclaimed Stores
FMY522520102,789520,20-May-22,0,0,0,Acclaimed Stores
FMY523520403,789520,20-May-22,0,0,0,Acclaimed Stores
FMY521520302,789520,20-May-22,0,0,0,Acclaimed Stores
FMY523520501,789520,20-May-22,0,0,0,Acclaimed Stores
FMY521520401,789520,20-May-22,0,0,0,Acclaimed Stores
FMY522421203,789421,20-May-22,0,0,0,Lotus Mart
FMY523421501,789421,20-May-22,0,0,0,Lotus Mart
FMY522421602,789421,20-May-22,0,0,0,Lotus Mart
FMY521421101,789421,20-May-22,0,0,0,Lotus Mart
FMY521421603,789421,20-May-22,0,0,0,Lotus Mart
FMY522122503,789122,20-May-22,0,0,0,Coolblue
FMY521122102,789122,20-May-22,0,0,0,Coolblue
FMY521122603,789122,20-May-22,0,0,0,Coolblue
FMY521422102,789422,20-May-22,0,1,0,Lotus Mart
FMY522301201,789301,20-May-22,0,1,0,Expression Stores
FMY523301201,789301,20-May-22,0,1,0,Expression Stores
FMY522301602,789301,20-May-22,0,1,0,Expression Stores
FMY521102401,789102,20-May-22,0,1,0,Vijay Stores
FMY522122302,789122,20-May-22,0,1,0,Coolblue
FMY523122603,789122,20-May-22,0,1,0,Coolblue
FMY523303303,789303,20-May-22,0,1,0,Expression Stores
FMY521320303,789320,20-May-22,0,1,0,Chiptec Stores
FMY522603102,789603,20-May-22,0,1,0,Info Stores
FMY523203302,789203,20-May-22,0,1,0,Rel Fresh
FMY523321103,789321,20-May-22,0,1,0,Chiptec Stores
FMY523221502,789221,20-May-22,0,1,0,Atlas Stores
FMY521221602,789221,20-May-22,0,1,0,Atlas Stores
FMY522503601,789503,20-May-22,0,1,0,Viveks Stores
FMY522622601,789622,20-May-22,0,1,0,Expert Mart
FMY521202401,789202,20-May-22,0,1,0,Rel Fresh
FMY523101102,789101,20-May-22,0,1,0,Vijay Stores
FMY523501203,789501,20-May-22,0,1,0,Viveks Stores
FMY522501103,789501,20-May-22,0,1,0,Viveks Stores
FMY523220502,789220,20-May-22,0,1,0,Atlas Stores
FMY523220503,789220,20-May-22,0,1,0,Atlas Stores
FMY522220603,789220,20-May-22,0,1,0,Atlas Stores
FMY523402302,789402,20-May-22,0,1,0,Propel Mart
FMY521601403,789601,20-May-22,0,1,0,Info Stores
FMY523522201,789522,20-May-22,0,1,0,Acclaimed Stores
FMY522522101,789522,20-May-22,0,1,0,Acclaimed Stores
FMY523522101,789522,20-May-22,0,1,0,Acclaimed Stores
FMY521522603,789522,20-May-22,0,1,0,Acclaimed Stores
FMY522521103,789521,20-May-22,0,1,0,Acclaimed Stores
FMY521121203,789121,20-May-22,0,1,0,Coolblue
FMY523121101,789121,20-May-22,0,1,0,Coolblue
FMY522121202,789121,20-May-22,0,1,0,Coolblue
FMY521121103,789121,20-May-22,0,1,0,Coolblue
FMY522420203,789420,20-May-22,0,1,0,Lotus Mart
FMY522420301,789420,20-May-22,0,1,0,Lotus Mart
FMY521420202,789420,20-May-22,0,1,0,Lotus Mart
FMY523402603,789402,20-May-22,1,1,1,Propel Mart
FMY522402303,789402,20-May-22,1,1,1,Propel Mart
FMY522402101,789402,20-May-22,1,1,1,Propel Mart
FMY522622503,789622,20-May-22,1,1,1,Expert Mart
FMY522221602,789221,20-May-22,1,1,1,Atlas Stores
FMY522721601,789721,20-May-22,1,1,1,Logic Stores
FMY523320601,789320,20-May-22,1,1,1,Chiptec Stores
FMY521320603,789320,20-May-22,1,1,1,Chiptec Stores
FMY522320603,789320,20-May-22,1,1,1,Chiptec Stores
FMY523503503,789503,20-May-22,1,1,1,Viveks Stores
FMY522501503,789501,20-May-22,1,1,1,Viveks Stores
FMY523501503,789501,20-May-22,1,1,1,Viveks Stores
FMY521501601,789501,20-May-22,1,1,1,Viveks Stores
FMY523401601,789401,20-May-22,1,1,1,Propel Mart
FMY522720302,789720,20-May-22,1,1,1,Logic Stores
FMY523902602,789902,20-May-22,1,1,1,Elite Mart
FMY523902103,789902,20-May-22,1,1,1,Elite Mart
FMY522220402,789220,20-May-22,1,1,1,Atlas Stores
FMY523220603,789220,20-May-22,1,1,1,Atlas Stores
FMY522621603,789621,20-May-22,1,1,1,Expert Mart
FMY521101402,789101,20-May-22,1,1,1,Vijay Stores
FMY523101201,789101,20-May-22,1,1,1,Vijay Stores
FMY522101302,789101,20-May-22,1,1,1,Vijay Stores
FMY521321601,789321,20-May-22,1,1,1,Chiptec Stores
FMY522321302,789321,20-May-22,1,1,1,Chiptec Stores
FMY521321303,789321,20-May-22,1,1,1,Chiptec Stores
FMY523203402,789203,20-May-22,1,1,1,Rel Fresh
FMY521102502,789102,20-May-22,1,1,1,Vijay Stores
FMY521301601,789301,20-May-22,1,1,1,Expression Stores
FMY523201402,789201,20-May-22,1,1,1,Rel Fresh
FMY523201502,789201,20-May-22,1,1,1,Rel Fresh
FMY523420102,789420,20-May-22,1,1,1,Lotus Mart
FMY521420403,789420,20-May-22,1,1,1,Lotus Mart
FMY522420602,789420,20-May-22,1,1,1,Lotus Mart
FMY522420603,789420,20-May-22,1,1,1,Lotus Mart
FMY523121302,789121,20-May-22,1,1,1,Coolblue
FMY522121303,789121,20-May-22,1,1,1,Coolblue
FMY523422102,789422,20-May-22,1,1,1,Lotus Mart
FMY521422503,789422,20-May-22,1,1,1,Lotus Mart
FMY521422601,789422,20-May-22,1,1,1,Lotus Mart
FMY522521503,789521,20-May-22,1,1,1,Acclaimed Stores
FMY523521603,789521,20-May-22,1,1,1,Acclaimed Stores
FMY521702203,789702,20-May-22,1,1,1,Sorefoz Mart
FMY521903503,789903,20-May-22,1,1,1,Elite Mart
FMY522903601,789903,20-May-22,1,1,1,Elite Mart
FMY522601201,789601,20-May-22,1,1,1,Info Stores
FMY523403402,789403,20-May-22,1,1,1,Propel Mart
FMY521403603,789403,20-May-22,1,1,1,Propel Mart
FMY522202102,789202,20-May-22,1,1,1,Rel Fresh
FMY523202301,789202,20-May-22,1,1,1,Rel Fresh
FMY521202302,789202,20-May-22,1,1,1,Rel Fresh
FMY521303502,789303,20-May-22,1,1,1,Expression Stores
FMY522303503,789303,20-May-22,1,1,1,Expression Stores
FMY522703502,789703,20-May-22,1,1,1,Sorefoz Mart
FMY521703202,789703,20-May-22,1,1,1,Sorefoz Mart
FMY522103202,789103,21-May-22,1,0,0,Vijay Stores
FMY523103603,789103,21-May-22,1,0,0,Vijay Stores
FMY524103602,789103,21-May-22,1,0,0,Vijay Stores
FMY524903402,789903,21-May-22,1,0,0,Elite Mart
FMY524903601,789903,21-May-22,1,0,0,Elite Mart
FMY522903103,789903,21-May-22,1,0,0,Elite Mart
FMY523702601,789702,21-May-22,1,0,0,Sorefoz Mart
FMY524702502,789702,21-May-22,1,0,0,Sorefoz Mart
FMY522702601,789702,21-May-22,1,0,0,Sorefoz Mart
FMY523601502,789601,21-May-22,1,0,0,Info Stores
FMY524601503,789601,21-May-22,1,0,0,Info Stores
FMY524601101,789601,21-May-22,1,0,0,Info Stores
FMY522301102,789301,21-May-22,1,0,0,Expression Stores
FMY524301502,789301,21-May-22,1,0,0,Expression Stores
FMY523203601,789203,21-May-22,1,0,0,Rel Fresh
FMY522621503,789621,21-May-22,1,0,0,Expert Mart
FMY522621601,789621,21-May-22,1,0,0,Expert Mart
FMY524621501,789621,21-May-22,1,0,0,Expert Mart
FMY524101102,789101,21-May-22,1,0,0,Vijay Stores
FMY522902302,789902,21-May-22,1,0,0,Elite Mart
FMY524902401,789902,21-May-22,1,0,0,Elite Mart
FMY523902101,789902,21-May-22,1,0,0,Elite Mart
FMY522321402,789321,21-May-22,1,0,0,Chiptec Stores
FMY523321502,789321,21-May-22,1,0,0,Chiptec Stores
FMY524321602,789321,21-May-22,1,0,0,Chiptec Stores
FMY524402503,789402,21-May-22,1,0,0,Propel Mart
FMY522402603,789402,21-May-22,1,0,0,Propel Mart
FMY523720403,789720,21-May-22,1,0,0,Logic Stores
FMY524221603,789221,21-May-22,1,0,0,Atlas Stores
FMY523221402,789221,21-May-22,1,0,0,Atlas Stores
FMY523703503,789703,21-May-22,1,0,0,Sorefoz Mart
FMY522703503,789703,21-May-22,1,0,0,Sorefoz Mart
FMY524401603,789401,21-May-22,1,0,0,Propel Mart
FMY523622303,789622,21-May-22,1,0,0,Expert Mart
FMY524622403,789622,21-May-22,1,0,0,Expert Mart
FMY523122403,789122,21-May-22,1,0,0,Coolblue
FMY524122503,789122,21-May-22,1,0,0,Coolblue
FMY522220601,789220,21-May-22,1,0,0,Atlas Stores
FMY524220603,789220,21-May-22,1,0,0,Atlas Stores
FMY522520503,789520,21-May-22,1,0,0,Acclaimed Stores
FMY522520401,789520,21-May-22,1,0,0,Acclaimed Stores
FMY522501601,789501,21-May-22,1,0,0,Viveks Stores
FMY524503402,789503,21-May-22,1,0,0,Viveks Stores
FMY522603403,789603,21-May-22,1,0,0,Info Stores
FMY524603401,789603,21-May-22,1,0,0,Info Stores
FMY523421302,789421,21-May-22,1,0,0,Lotus Mart
FMY523303603,789303,21-May-22,1,0,0,Expression Stores
FMY522303601,789303,21-May-22,1,0,0,Expression Stores
FMY524422301,789422,21-May-22,1,0,0,Lotus Mart
FMY523420603,789420,21-May-22,1,0,0,Lotus Mart
FMY523303602,789303,21-May-22,0,0,0,Expression Stores
FMY523303201,789303,21-May-22,0,0,0,Expression Stores
FMY524902201,789902,21-May-22,0,0,0,Elite Mart
FMY522321101,789321,21-May-22,0,0,0,Chiptec Stores
FMY523202501,789202,21-May-22,0,0,0,Rel Fresh
FMY524721301,789721,21-May-22,0,0,0,Logic Stores
